Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Valor_Lut;Calidad;Valor_Cal;Bloqueado;Valor_Blo;Hora;TpMt;TextAlm;TextCent
11001179;CINTA EMBALAJE;1000;1000;M;376,00;2410,53;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001179;CINTA EMBALAJE;1002;1000;M;34980,00;235831,30;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11001179;CINTA EMBALAJE;1002;2000;M;4904,25;41767,11;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11001179;CINTA EMBALAJE;1002;2002;M;396,00;3801,68;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2002-Rechazado;1002-Pharsana Higienico
11001179;CINTA EMBALAJE;1002;2003;M;1100,00;10247,49;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2003-Semiterminados;1002-Pharsana Higienico
11001204;CAJA TIPO 10;1000;1000;ST;979,00;400052,60;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001206;CAJA TIPO 9;1000;1000;ST;9993,00;2085250,07;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001206;CAJA TIPO 9;1000;2000;ST;303,00;50149,20;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1000-Pharsana Valencia
11001225;CAJA TIPO 14;1000;1000;ST;6449,00;1517685,07;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001225;CAJA TIPO 14;1000;2000;ST;135,00;49758,69;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1000-Pharsana Valencia
11001225;CAJA TIPO 14;1002;1000;ST;1093,00;17777,40;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11001256;TAPA PUSH AND PULL  (PUNTO AMARILLO);1000;1000;ST;23193,00;303551,35;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001257;CAJA TIPO 13;1000;1000;ST;4707,00;761181,90;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001257;CAJA TIPO 13;1000;2000;ST;3994,00;415057,31;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1000-Pharsana Valencia
11001257;CAJA TIPO 13;1001;2003;ST;50,00;4142,89;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2003-Semiterminados;1001-Pharsana Maracay
11001259;CAJA TIPO 2;1000;1000;ST;128,00;1,12;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001259;CAJA TIPO 2;1000;1004;ST;2335,00;23,30;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1004-MP TVUC;1000-Pharsana Valencia
11001260;CAJA TIPO 3;1000;1000;ST;2975,00;26,65;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001261;CAJA TIPO 5;1000;1000;ST;6499,00;2456305,57;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001265;FILM STRECH ROLLOS;1000;1000;KG;38,50;18869,60;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001265;FILM STRECH ROLLOS;1002;1000;KG;608,00;580828,24;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11001265;FILM STRECH ROLLOS;1002;2000;KG;188,00;123048,56;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11001265;FILM STRECH ROLLOS;1002;2003;KG;80,00;78275,48;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2003-Semiterminados;1002-Pharsana Higienico
11001298;EMP. INDIVIDUAL  PROT.  ACTIVA 16CM 20GR;1002;2000;KG;399,73;176878,56;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11001353;ENVASE OVALADO PET BLANCO 200 CC;1000;1000;ST;633,00;57871,98;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001355;"CINTA DE SEGURIDAD (CON IMPRESION) 2""";1000;1000;M;20700,00;543233,05;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001355;"CINTA DE SEGURIDAD (CON IMPRESION) 2""";1000;2000;M;7907,43;182961,28;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1000-Pharsana Valencia
11001355;"CINTA DE SEGURIDAD (CON IMPRESION) 2""";1002;2000;M;1039,31;2019,72;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11001359;CAJA CORRUGADA  TIPO 15;1000;1000;ST;2376,00;42458,59;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001359;CAJA CORRUGADA  TIPO 15;1000;1007;ST;648,00;14763,17;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1007-Rechazado;1000-Pharsana Valencia
11001359;CAJA CORRUGADA  TIPO 15;1000;2000;ST;230,00;3825,39;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1000-Pharsana Valencia
11001359;CAJA CORRUGADA  TIPO 15;1001;2003;ST;50,00;1699,13;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2003-Semiterminados;1001-Pharsana Maracay
11001360;CAJA CORRUGADA TIPO 16;1000;1007;ST;903,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1007-Rechazado;1000-Pharsana Valencia
11001361;CAJA CORRUGADA TIPO 17 P/ BASTONCITOS;1000;1000;ST;9322,00;1973808,42;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001361;CAJA CORRUGADA TIPO 17 P/ BASTONCITOS;1000;1007;ST;999,00;176697,05;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1007-Rechazado;1000-Pharsana Valencia
11001362;TAPA CORRUGADA (N° 18) P/BASTONCITOS;1000;1000;ST;10545,00;1256336,39;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001387;BILAMINADO TH AMY SEC 72 UND;1000;1000;KG;1384,77;13,80;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001387;BILAMINADO TH AMY SEC 72 UND;1000;1004;KG;2186,89;18,87;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1004-MP TVUC;1000-Pharsana Valencia
11001387;BILAMINADO TH AMY SEC 72 UND;1000;2000;KG;0,07;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1000-Pharsana Valencia
11001442;EXHIBIDOR P/PRACTICLEAN (REDISEÑO);1001;3011;ST;0,00;0,00;0,000;0,00;660,000;0,00;20.02.2026 - 22:03:31;ZEMP;3011-Muestras;1001-Pharsana Maracay
11001454;EMPAQUE IND. BLANCO 26CM (20GR/M2);1002;1000;KG;506,70;389714,96;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11001454;EMPAQUE IND. BLANCO 26CM (20GR/M2);1002;2000;KG;116,50;59462,94;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11001455;ENVASE P/TALCO 100 GRAMOS;1000;1000;ST;31474,00;2469478,51;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001482;ENVASE OVALADO PET 100 CC TRANSPARENTE;1000;1000;ST;4847,00;14856,04;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001483;ENVASE OVALADO PET 200 CC TRANSPARENTE;1000;1000;ST;20673,00;1783682,70;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001487;FILM ROLLO PARA BOLSONES 900 X 60 MICRAS;1002;1000;KG;1600,00;2159939,99;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11001487;FILM ROLLO PARA BOLSONES 900 X 60 MICRAS;1002;2000;KG;199,86;308864,81;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11001570;TAPA PUSH AND PULL (PUNTO BLANCO);1000;1000;ST;372,00;4443,15;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001574;ESTUCHE P/ HISOPOS AMY 60 UND;1000;1000;ST;35943,00;466122,25;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001590;EXTRACTO DE ROMERO;1000;1000;KG;7,70;34137,83;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11001590;EXTRACTO DE ROMERO;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11001609;BOLSA ACTIVA SEC PERDIDAS ABUNDANTES;1002;1000;ST;95900,00;995358,34;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11001609;BOLSA ACTIVA SEC PERDIDAS ABUNDANTES;1002;2000;ST;3938,00;46639,94;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11001954;BOLSAS P/MOTAS ALGODON AMY 50 UNDS.;1000;1000;ST;13916,00;214145,91;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002006;COMPERLAN KD;1000;1000;KG;255,83;507941,96;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11002006;COMPERLAN KD;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11002044;HIPOCLORITO AL 6%;1000;1000;KG;378,48;91361,55;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11002046;CETIOL V;1000;1000;KG;87,34;464066,41;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11002051;TELA SPUNLACE EMBOZADA 50 gr/m2, 190 mm;1000;1000;M2;13255,60;311792,20;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11002051;TELA SPUNLACE EMBOZADA 50 gr/m2, 190 mm;1000;1007;M2;9704,00;268683,26;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1007-Rechazado;1000-Pharsana Valencia
11002052;TELA SPUNLACE LISA 40 gr/m2, 190 mm;1000;1000;M2;226549,60;10236122,20;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11002052;TELA SPUNLACE LISA 40 gr/m2, 190 mm;1000;1007;M2;5008,50;232384,64;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1007-Rechazado;1000-Pharsana Valencia
11002052;TELA SPUNLACE LISA 40 gr/m2, 190 mm;1000;2000;M2;39928,40;2202049,80;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11002054;TEGO 51;1000;1000;KG;10,60;0,12;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11002074;FRAGANCIA SWEET PETAL 298 (GIVAUDAN);1000;1000;KG;38,45;17491,07;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11002079;NT FÍLICO BLANCO 50 CM (12G/M2);1002;1000;M2;179441,67;1874970,07;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002079;NT FÍLICO BLANCO 50 CM (12G/M2);1002;2000;M2;41222,66;272322,73;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11002193;BILAMINADO TH AMY SEC 48 UND;1000;1007;KG;474,28;426143,89;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1007-Rechazado;1000-Pharsana Valencia
11002197;BOLSA SIEMPRE SECO TALLA M;1002;1000;ST;16250,00;221803,43;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11002197;BOLSA SIEMPRE SECO TALLA M;1002;2000;ST;3100,00;55886,95;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11002198;BOLSA SIEMPRE SECO TALLA G;1002;1000;ST;14050,00;248021,16;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11002198;BOLSA SIEMPRE SECO TALLA G;1002;2000;ST;3054,00;60713,90;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11002501;POLIETILENO BLANCO 17,5 CM (18G/M2);1002;1000;KG;1039,10;571908,16;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002501;POLIETILENO BLANCO 17,5 CM (18G/M2);1002;2000;KG;798,41;337880,36;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11002501;POLIETILENO BLANCO 17,5 CM (18G/M2);1002;2002;KG;18,40;11471,44;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2002-Rechazado;1002-Pharsana Higienico
11002502;POLIETILENO BLANCO 25 CM (18 G/M2);1002;1000;KG;555,90;272509,98;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002502;POLIETILENO BLANCO 25 CM (18 G/M2);1002;1005;KG;574,50;398432,81;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1005-MP Inv Seguridad;1002-Pharsana Higienico
11002502;POLIETILENO BLANCO 25 CM (18 G/M2);1002;2000;KG;299,41;177393,12;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11002511;POLIETILENO BLANCO 8 CM (18 G/M2);1002;1000;KG;650,00;141680,88;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002511;POLIETILENO BLANCO 8 CM (18 G/M2);1002;2000;KG;471,37;86706,44;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11002512;POLIETILENO BLANCO 50 CM (18G/M2);1002;1005;KG;1551,60;1013721,51;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1005-MP Inv Seguridad;1002-Pharsana Higienico
11002512;POLIETILENO BLANCO 50 CM (18G/M2);1002;2000;KG;1584,19;1015238,28;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11002674;NT FÓBICO BLANCO 17 CM (25 G/M2);1002;1000;M2;91116,00;49140,70;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002675;NT FÓBICO AZUL 20 CM (25 G/M2);1002;1000;M2;101588,00;49096,08;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002676;NT MELTBLOWN 17 CM (25G/M2) PFE 95%;1002;1000;M2;74924,00;47993,11;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002677;ALAMBRE DE NARIZ MASCARILLA;1002;1004;KG;1458,05;39310,70;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1002-Pharsana Higienico
11002677;ALAMBRE DE NARIZ MASCARILLA;1002;2002;KG;29,60;1199,76;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2002-Rechazado;1002-Pharsana Higienico
11002679;BOLSA MASCARILLA PERSONAL PHARSANA 50UN;1002;1000;ST;33776,00;79505,11;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002679;BOLSA MASCARILLA PERSONAL PHARSANA 50UN;1002;2002;ST;238,00;540,25;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2002-Rechazado;1002-Pharsana Higienico
11002680;BOLSA MASCARILLA PERSONAL PHARSANA S/IMP;1002;1000;ST;24510,00;6345,31;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002709;ENVASE PET 2,8LT TRANSPARENTE;1000;1000;ST;143,00;379,05;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002730;TAPA ENVASE PET 2,8L;1000;1000;ST;1314,00;597,59;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11002767;MANGA TERMOENCOGIBLE (50x53) CM;1000;1000;KG;50,58;814,37;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002779;BOLSA MASCARILLA PHARSANA C/ADHESIVO 5UN;1002;1000;ST;30647,00;4031,27;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002783;EMPAQUE IND. ACTIVA SEC 26CM IMP (20GSM);1002;2000;KG;116,40;9750,50;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11002785;MASTERBACTCH BLANCO FBL 1000;1000;1000;KG;39,75;20712,01;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11002785;MASTERBACTCH BLANCO FBL 1000;1000;1007;KG;43,64;25340,94;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1007-Rechazado;1000-Pharsana Valencia
11002788;BOLSA PD ACTIVA PERDIDAS OCASIONALES 40U;1002;1004;ST;31500,00;27274,69;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1002-Pharsana Higienico
11002788;BOLSA PD ACTIVA PERDIDAS OCASIONALES 40U;1002;2000;ST;2361,00;1705,95;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11002808;ETIQ GEL ANTIBACTERIAL PHARSANA 2,8 L;1000;1000;ST;2701,00;1048,20;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002809;ETIQ JABON ANTIBACTERIAL PHARSANA 2,8 L;1000;1000;ST;2263,00;664,32;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002824;ETIQ MAQUINA ZEBRA (48X100MM) TERM DIREC;1000;1000;ST;29000,00;283056,84;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002824;ETIQ MAQUINA ZEBRA (48X100MM) TERM DIREC;1000;2000;ST;3273,00;26162,54;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1000-Pharsana Valencia
11002824;ETIQ MAQUINA ZEBRA (48X100MM) TERM DIREC;1002;1000;ST;60000,00;280229,82;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11002824;ETIQ MAQUINA ZEBRA (48X100MM) TERM DIREC;1002;2000;ST;11648,00;80447,38;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11002851;BOBINA LAMINADO PHARSANA MASCARILLA 5UN;1002;1004;KG;276,10;11773,92;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1002-Pharsana Higienico
11002857;BIDON CON TAPA DE 20 L;1000;1000;ST;24,00;97145,50;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002860;TARRO DE  80 GRS;1000;1000;ST;14472,00;316237,77;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002862;TAPA PARA TARRO 80GRS;1000;1000;ST;14453,00;124415,51;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002873;BIDON CON TAPA DE 60 L;1000;1000;ST;17,00;164755,34;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002876;BOLSA SZZA CONFORT MED REG;1002;1000;ST;22500,00;501527,87;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002876;BOLSA SZZA CONFORT MED REG;1002;2000;ST;2492,00;74359,71;0,000;0,00;4969,000;113044,11;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11002877;BOLSA SZZA CONFORT L REG;1002;1000;ST;0,00;0,00;0,000;0,00;19000,000;339271,30;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002877;BOLSA SZZA CONFORT L REG;1002;2000;ST;0,00;0,00;0,000;0,00;4113,000;64380,93;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11002878;TELA N/T FILICO SOFT 220MMX20GSM;1002;1000;M2;143454,50;2879409,04;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002878;TELA N/T FILICO SOFT 220MMX20GSM;1002;2000;M2;6578,50;200356,11;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11002880;HOT MELT WETNESS;1002;1006;KG;48,00;28859,22;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1006-MP Obsoleto;1002-Pharsana Higienico
11002880;HOT MELT WETNESS;1002;2002;KG;40,00;18710,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2002-Rechazado;1002-Pharsana Higienico
11002889;CAJA CORRUGADA TIPO 24;1000;1000;ST;388,00;13112,41;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002889;CAJA CORRUGADA TIPO 24;1001;2003;ST;25,00;778,26;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2003-Semiterminados;1001-Pharsana Maracay
11002912;OREJA ELASTICA MASCARILLAS (80G/M2);1002;1000;M2;26182,60;91626,84;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002913;TAPA FLIP TOP OVALADA NATURAL PLASTINAC;1000;1000;ST;10841,00;413092,88;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002914;BENZOATO DE SODIO;1000;1000;KG;389,85;351130,43;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11002914;BENZOATO DE SODIO;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11002916;ÁCIDO LÁCTICO;1000;1000;KG;234,55;434013,93;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11002916;ÁCIDO LÁCTICO;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11002919;FRAGANCIA WHITE COTTON;1000;1000;KG;3,07;2311,97;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11002920;ENVASE PP OVAL CONICO 240 CC PLASTINAC;1000;1000;ST;229,00;6201,63;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11002923;CAJA TIPO 27;1001;2003;ST;22,00;771,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2003-Semiterminados;1001-Pharsana Maracay
11002924;BOLSA SZZA PROTECTOR DE CAMA 10UND;1002;1000;ST;14000,00;121049,28;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002924;BOLSA SZZA PROTECTOR DE CAMA 10UND;1002;2000;ST;12202,00;104298,28;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11002937;TELA N/T FOBICO BLANCO 700MMX15GRS(SMMS);1002;1000;M2;6913,33;93762,95;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11002937;TELA N/T FOBICO BLANCO 700MMX15GRS(SMMS);1002;1005;M2;273020,00;3546318,05;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1005-MP Inv Seguridad;1002-Pharsana Higienico
11002937;TELA N/T FOBICO BLANCO 700MMX15GRS(SMMS);1002;2000;M2;25978,95;322231,91;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
